Sagem-my411X_id2758|Sagem my411X is a tri-band GSM candybar phone, featuring 65k color display, VGA camera, Bluetooth with A2DP support, microSD slot for memory and music player. See the page for all specs.
HTC-S720-Libra_id2110|HTC S720 is a dual-band CDMA smartphone. It features 65k QVGA color TFT display, sliding QWERTY keyboard, 2 megapixel camera, Bluetooth 2.0 and microSD slot for memory. It runs Windows Mobile 6.0 Standart Platform and is powered by 400 MHz processor. See the page for all specs.
Alcatel-OT-C630A_id2195|Alcatel OT-C630А is an entry level dual-band GSM clamshell. It features 65k CSTN display, VGA Camera,WAP 2.0 browser, MMS messaging and JAVA. See the page for all specs.
Alcatel-OT-C635A_id2783|Alcatel OT-C635A is an entry level dual-band GSM clamshell. It features 65k CSTN display, VGA Camera,WAP 2.0 browser, MMS messaging and JAVA. See the page for all specs.
Samsung-SGH-A727_id1898|Samsung SGH-A727 is a quad-band GSM slim candybar phone with UMTS/HSDPA support for fast 3G data. It features 65k color TFT display, 1.3 megapixel camera, Bluetooth with A2DP support, microSD slot for memory and music player See the page for all specs.
HTC-Touch_id2192|HTC Touch is a tri-band GSM Pocket PC featuring 65k color TFT touch display, 2 megapixel camera, Bluetooth 2.0, Wi-Fi and microSD slot for memory. It runs Windows Mobile 6.0 Professional and is powered by 200 MHz processor. See the page for all specs.
Nokia-8600-Luna_id2183|Coming in the class of the 8800, the Nokia 8600 Luna is a high-end phone, using Smoked Glass and Stainless Steel for its construction. The rather unique sliding form-factor reminds of the old 8910 which was replaced by the 8800. Nokia 8600 is a stylish quad-band GSM slider featuring QVGA display, 2 megapixel camera, Bluetooth with A2DP support, Music player, FM Radio and Organizer See the page for all specs.
Samsung-SGH-A717_id1880|Samsung SGH-A717 is a quad-band GSM clamshell with HSDPA support. It features 262k color TFT display, 2 megapixel camera, Bluetooth with A2DP support, music player, and microSD slot for memory. See the page for all specs.
Nokia-6500-slide_id2184|Nokia 6500 slide is a quad-band GSM slider with 3G support featuring QVGA color display, 3.2 megapixel camera with flash, Bluetooth, Music player, FM Radio and microSD slot for memory. See the page for all specs.
Nokia-6500-classic_id2185|The 6500 classic is 9.5mm (0.37”) slim candybar crafted from anodized aluminum. It offers 1GB of built-in memory, 2-megapixel camera with dual-LED flash, quad-band GSM and dual-band UMTS (3G) and microUSB. See the page for all specs.
Samsung-SGH-E840_id2031|Samsung SGH-E840 is a quad-band GSM slider. It features 262k color TFT QVGA display, 2 megapixel camera, Bluetooth, FM Radio, Music player and microSD slot for memory. See the page for all specs.
PCD-Casio-GzOne-Type-S_id1844|Casio GzOne Type-S is a Water, Shock and Dust Resistant dual band CDMA clamshell. It features a color display, Camera, Bluetooth, WAP browser, MMS, speakerphone and organizer. See the page for all specs.
Motorola-RIZR-Z6tv_id2094|Based on the Z6m, Motorola ROKR Z6m is a dual band CDMA slider with EV-DO support. Targeted to TV/video fans, this ROKR supports MediaFlo technology for Verizons TV service but replaces the 3.5mm jack of the Z6m with a 2.5mm one. It has QVGA 2quot; display, Stereo Bluetooth and microSD See the page for all specs.
Nokia-3109-classic_id2173|Nokia 3109 is a tri-band GSM candybar with GPRS/EDGE support. It features 262k color TFT display, Bluetooth, microSD slot for memory, music player and organizer. See the page for all specs.
Samsung-SGH-A706_id1824|Samsung SGH-A706 is a quad-band GSM clamshell with dual-band UMTS/HSDPA support. It features 65k color TFT display, 2 megapixel camera, Bluetooth with A2DP support, microSD slot for memory and MP3 player. See the page for all specs.
Samsung-SPH-M510_id1865|Samsung SPH-M510 is a dual-band CDMA clamshell with EVDO support. It features 262k color TFT display, 1.3 megapixel camera, Bluetooth, microSD slot for memory and organizer. See the page for all specs.
Samsung-SPH-M300_id2074|Samsung SPH-M300 is a CDMA/AMPS clamshell. It features 65k color TFT display, VGA camera, Bluetooth, WAP browser, JAVA, Speakerphone and organizer. See the page for all specs.
Samsung-SGH-C170_id2168|Samsung SGH-C170 is a dual-band GSM candybar. It features 65k STN display, FM Radio, MMS messaging, WAP browser, JAVA and organizer. See the page for all specs.
O2-XDA-Flame_id2085|O2 XDA Flame is a tri-band GSM PPC phone with UMTS support. It features 262k color TFT VGA touch screen, 2 megapixel camera with Auto-focus, Wi-Fi, Bluetooth, FM Radio with RDS and microSD slot for memory. It runs Windows Mobile 5.0 and is powered by 520 MHz Intel processor. See the page for all specs.
Motorola-RAZR2-V9m_id2164|The CDMA RAZR2 supports EV-DO data, and features the same two large displays as the other RAZR2 phones. It also features 2-megapixel camera, microSD slot and stereo Bluetooth See the page for all specs.
Motorola-RAZR2-V8_id2165|The RAZR 2 V8 is one of the three phones, launched as the second generation RAZR devices. It features just EDGE data and not 3G like V9 and V9m but unlike them runs on Linux-Java OS and has large amount of built-in memory. Key features of the RAZR2 phones are the large external and internal displays and the slim sleek body See the page for all specs.
Motorola-RAZR2-V9_id2166|The V9 is the 3G GSM RAZR2 phone with aluminum body, two large QVGA displays, 2-megapixel camera, stereo Bluetooth and microSD memory slot. Unlike the V8 it doesnt run on JUIX (Java-Linux) OS and has just 45MB of memory, but with slot for expanding. See the page for all specs.
Sagem-my401C_id2778|Sagem my401C is a tril-band GSM clamshell, featuring 65k color display, VGA camera, Bluetooth, microSD slot for memory and music player. See the page for all specs.
Samsung-SGH-E256_id1849|Samsung SGH-E256 is a tri band GSM slider phone featuring small 65k color TFT display, VGA camera, Bluetooth 2.0, WAP Browser, MicroSD memory slot, MP3 player and FM radio See the page for all specs.
Sanyo-SCP-3200_id2023|Sanyo SCP-3200 is a CDMA/AMPS clamshell. It features 65k color TFT display, VGA camera, Bluetooth, WAP browser and speakerphone See the page for all specs.
Samsung-SGH-J600_id2158|Samsung SGH-J600 is a tri-band GSM slider featuring 65k color TFT display, Bluetooth, 1.3 Megapixels camera, microSD slot for memory, MP3 player and speakerphone. See the page for all specs.
Samsung-SGH-A617_id1812|Samsung SGH-A617 is a quad-band GSM clamshell with UMTS support. It features color display, Camera, Bluetooth, MP3 player and Organizer. See the page for all specs.
Pantech-PG-C3b_id1846|Pantech PG-C3b is a small GSM clamshell phone with dual 262k color TFT displays, Bluetooth and built-in VGA camera with Flash. The phone has 64-voice polyphonic ringtones and supports MP3 files See the page for all specs.
Sony-Ericsson-T250_id2155|Sony Ericsson T250 is a dual-band GSM candybar. It features 65k color TFT display, VGA Camera, Infrared, FM Radio, Speakerphone and Organizer. See the page for all specs.
Sony-Ericsson-T650_id2154|The T650 is a stylish 3G candybar phone. It is half-inch (12mm) thin candybar with 3.2-megapixel autofocus camera and QVGA display. It features stereo bluetooth but unfortunately is tri-band only GSM. See the page for all specs.
Sony-Ericsson-P1_id2152|Sony Ericsson P1 is a tri-band GSM Symbian Smartphone with UMTS support. It features 262k color TFT touch screen, 3.2 megapixel camera, WiFi, Bluetooth with A2DP support, Memory Stick Micro (M2) card slot and FM Radio. See the page for all specs.
Sony-Ericsson-S500_id2153|The S500 is quad-band GSM/EDGE stylish slider phone with 262k color QVGA display, 2-megapixel camera and stereo Bluetooth. See the page for all specs.
Palm-Treo-755p_id2156|Palm Treo 755p is a dual-band CDMA/EVDO smartphone. It features 65k color TFT touch screen, 1.3 megapixel camera, Bluetooth and miniSD slot for memory. It runs on Palm OS 5.4.9 and is powered by Intel XScale 312MHz processor. See the page for all specs.
Eten-X500_id2150|Eten X500+ is a quad-band GSM Pocket PC. It features 65k color VGA TFT touch screen, 2 megapixel camera, WiFi, GPS, Bluetooth and microSD slot for memory. It runs Windows Mobile 6.0 Professional and is powered by 400 MHz Samsung processor. See the page for all specs.
LG-CU500V_id2149|The CU500 is a quad-band GSM UMTS/HSDPA clamshell with internal antenna, rotating camera and two color displays. It features stereo bluetooth, microSD slot for memory, music player and organizer See the page for all specs.
Nokia-1200_id2146|Nokia 1200 is a dual-band GSM candybar phone. It features Black/White display with green backlight, SMS messaging, Phonebook and dust resistant keyboard. See the page for all specs.
Nokia-1650_id2144|Nokia 1650 is a dual-band GSM candybar. It features 65k color display, FM Radio, Phonebook, SMS messaging and flashlight See the page for all specs.
Nokia-2760_id2141|Nokia 2760 is a dual-band GSM clamshell. It features 65k color TFT display, VGA camera, Bluetooth, FM Radio, WAP browser, Organizer and speakerphone See the page for all specs.
Nokia-2660_id2137|Nokia 2660 is a dual-band GSM clamshell. It features 65k color STN display, Bluetooth, FM Radio, WAP browser, Organizer and speakerphone See the page for all specs.
Nokia-1208_id2145|Nokia 1208 is a dual-band GSM candybar phone. It features 65k color TFT display, SMS messaging, Phonebook and dust resistant keyboard. See the page for all specs.
Nokia-2630_id2142|Nokia 2630 is a slim dual-band GSM candybar. It features 65k color TFT display, VGA camera, Bluetooth, FM Radio, WAP browser and Organizer See the page for all specs.
BlackBerry-Curve-8300_id2140|Blackberry 8300 is a quad-band GSM/EDGE smartphone. It features color QVGA display, 2 megapixel camera with flash, Stereo Bluetooth, microSD slot for memory and media player See the page for all specs.
Nokia-2505_id2143|Nokia 2505 is an entry level CDMA clamshell. It features 65k color display, FM Radio, Phonebook, Organizer and Speakerphone See the page for all specs.
Haier-M300_id2889|Haier M300 is a dual-band GSM slider featuring 1.9quot; color display, 1.3-megapixel camera, microSD slot for memory and Music player. See the page for all specs.
BlackBerry-8830_id2120|The World-Edition BlackBerry 8830 is a CDMA/EV-DO smartphone with dual-band European GSM/GPRS. The 8830 is high-end phone with QWERTY, GPS, trackball and stylish look. It lacks camera but has memory slot See the page for all specs.
PCD-PCS-1450_id2025|UTStarcom PCS-1450 is a single band CDMA phone in candybar form-factor. It features 65k color TFT display, VGA camera, Bluetooth, GPS and Speakerphone. See the page for all specs.
LG-KE770-Shine_id2112|LG KE770 is a tri-band GSM/EDGE candybar. It features 262k color TFT display, 2 megapixel camera with flash, Stereo Bluetooth, microSD slot for memory and MP3 player. See the page for all specs.
LG-ME770-Shine_id2402|LG ME770 is a tri-band GSM/EDGE candybar. It features 262k color TFT display, 2 megapixel camera with flash, Stereo Bluetooth, microSD slot for memory and MP3 player. See the page for all specs.
Samsung-SCH-R510_id1894|Samsung SCH-R510 is a slim CDMA EV-DO candybar phone. It features color TFT display, 1.3 megapixel camera, Bluetooth with A2DP support, memory expansion slot, MP3 player and organizer See the page for all specs.
LG-KP202_id1929|LG KP202 is a tri-band GSM clamshell. It features 65k color TFT display, VGA camera, GPRS, WAP browser and MMS messaging. See the page for all specs.
Latte-Slim11b_id2174|Latte Slim11b is a tri-Band GSM candybar. It features 262k color TFT display, 1.3 megapixel camera with flash, WAP browser, Music player and microSD slot for memory. See the page for all specs.
HTC-P4000-Titan_id2021|The HTC Mogul comes as the replacement of the Apache, which was offered as the PPC-6700/XV-6700 on the major carriers. It comes with WM6 Professional, 2 megapixel camera with flash, internal antenna and smaller dimensions. Upgrade will allow it to use EV-DO REV.A which is faster than the standard EV-DO. Like its predecessor, this one has QVGA touch display and QWERTY keyboard. See the page for all specs.
Philips-Xenium-99r_id3096|Philips Xenium 9@9r is a tri-band GSM clamshell featuring, 262k colors main display and secondary OLED, 1.3-megapixels camera with video capture, Bluetooth, great battery life (up to 1 month of stand-by), 128 MB of internal memory and microSD memory card slot, music and video players. See the page for all specs.
LG-AX275_id1861|LG AX275 is a CDMA/AMPS clamshell. It features 262k color TFT display, VGA camera, WAP browser, MMS messaging, Voice dialing and speakerphone See the page for all specs.
Nokia-6120-classic_id2100|Nokia 6120 is a quad-band GSM and dual-band UMTS/HSDPA (850/2100 MHz) which means it can use 3G data in both the States and Europe. It runs on Symbian 9.2 S60 Operating System and features 2-megapixel camera, microSD slot, and QVGA display with 16 million colors, 64MB RAM and ARM 11 processor with Clock Rate at 369 MHz. See the page for all specs.
Philips-Xenium-99h_id2811|Philips Xenium 9@9h is a dual-band GSM clamshell featuring color TFT display, MP3 ringtones, E-mail client, Organizer, FM Radio and good battery life (up to 1 month of standby) See the page for all specs.
Sagem-my300C_id2780|Sagem my300C is a dual-band GSM clamshell. It features 65k color display, VGA Camera, WAP browser, MMS messaging, JAVA and Speakerphone. See the page for all specs.
Sagem-my901C_id2751|Sagem my901C is a 3G GSM clamshell, featuring QVGA color display, 2-megapixel camera, Stereo Bluetooth, miniSD slot for memory and music player. See the page for all specs.
Danger-Sidekick-iD_id2098|The Sidekick iD is similar to the Sidekick 3 but reduces its features by removing the memory slot, the Bluetooth and the Camera. It still has the same form factor with swiveling display and QWERTY keyboard See the page for all specs.
LG-Muziq_id2095|The successor of the Fusic changes the design and replaces the toy-like white color with glossy black surface and VX8600-like keys. It features 262k color TFT display, 1.3 megapixel camera, Bluetooth, Media player, FM radio transmitter and microSD slot for memory. See the page for all specs.
Samsung-SGH-Z170_id2089|Samsung SGH-Z170 is a tri-band GSM candybar phone with 3G support. It features 262k color TFT display, 1.3 MP camera, Bluetooth, Music player, microSD slot for memory and Organizer. See the page for all specs.
Motorola-C168_id2489|Motorola C168 is dual-band GSM candybar. It features 65k color STN display, FM Radio, MMS messaging, WAP 2.0 Browser, Phonebook and Calendar See the page for all specs.
Motorola-C168i_id2084|Motorola C168i is dual-band GSM candybar. It features 65k color STN display, MMS messaging, WAP 2.0 Browser, Phonebook and Calendar See the page for all specs.
Samsung-SGH-D900I-Ultra-12.9_id2096|Samsung SGH-D900I is a quad-band GSM slider. It features 262k color QVGA TFT display, 3 megapixel camera, Bluetooth with A2DP support, Stereo FM Radio, microSD slot for memory and speakerphone. See the page for all specs.
Pantech-C710_id2080|Pantech C710 is 3G clamshell with stylish look and multimedia features including stereo speakers on the front shell and stereo Bluetooth support. It features microSD slot for memory expansion See the page for all specs.
Pantech-C150_id2013|Pantech C150 is a tri-band GSM candybar. It features 262k color TFT display, VGA camera, Bluetooth, EDGE data, MP3 player and speakerphone. See the page for all specs.
Nokia-5070_id2078|Nokia 5070 is a tri-band GSM candybar. It features 65k color STN display, VGA camera, stereo FM Radio, Infrared, Organizer and Video player See the page for all specs.
Nokia-7088_id2022|Nokia 7088 is the first CDMA model in the popular LAmour Collection. It features 65k color TFT display, VGA camera, SMS messaging, WAP 2.0 browser, organizer and speakerphone. See the page for all specs.
HTC-Desire-626s_id9517|The HTC Desire 626s comes with a 5-inch 720p display, a 1.1-GHz quad-core processor, 1.5GB of RAM, 8GB of storage, an 8-megapixel autofocus camera and a 2-megapixel camera on the front. See the page for all specs.
HTC-Desire-526_id9516|The HTC Desire 526 sports a 4.7-inch qHD display, 1.1-GHz quad-core processor, 1.5GB of RAM, 8GB of storage, a 8-megapixel main camera and a 2-megapixel selfie unit on the front. See the page for all specs.
HTC-Desire-520_id9515|The HTC Desire 520 sports a 1.1-GHz quad-core processor, 1GB of RAM, 8GB of storage, a 4.5quot; display with 854x480 pixels resolution, 8-megapixel main camera and a 2-megapixel seflie unit on the front. See the page for all specs.
Huawei-MediaPad-M2_id9531|The Huawei MediaPad M2 sports an 8-inch panel with a resolution of 1920 by 1200 pixels at an aspect ratio of 16:10 and a PPI of 275. Under the hood, Huawei has fitted in its in-house Kirin 930 octa-core (4 Cortex A53 cores running at 2GHz and 4 Cortex A53 cores clocked at 1GHz) chipset, one that is paired with 3GB of RAM. See the page for all specs.
ZTE-Axon_id9768|The ZTE Axon sports a 5.5-inch Sharp-made TFT 1080p display, and runs a near-stock version of Android 5.1.1 Lollipop. Powered by an quad-core Snapdragon 801 processor, the Axon further offers LTE connectivity, 2 GB of RAM, 32 GB of storage space (not expandable), and a 3000 mAh non-removable battery. The rear camera of the Axon Pro is a dual-lens one (13 MP + 2 MP, suitable for bokeh effects) with 4K video recording and f/1.8 aperture, while the front-facing camera is an 8 MP one. See the page for all specs.
Celkon-Millennia-Q3k-Power_id9578|The Celkon Millennia Q3k Power is a low-end smartphone with Android 4.4.2. Its specs are nothing to write home about - 4quot; 480 x 800 px display, 1.2 GHz quad core processor, 512 MB RAM, 8 GB ROM, microSD card slot, 3.2 MP rear camera, and a 1.3 MP front one. Dual SIM card support is on board as well. See the page for all specs.
Samsung-Galaxy-A8_id9355|The Galaxy A8 is the slimmest Samsung phone to date and sports a 5.7quot; 1080p Super AMOLED display, making it the largest phone in the metallic A-series. The handset runs on an octa-core Snapdragon 615, clocked at 1.5 GHz, and has 2 GB of RAM, 16/32 GB of internal memory, plus a microSD slot. The rear camera is a 16 MP ISOCELL endeavor, while the selfie-snapper is listed with 5 MP resolution, and a wide f/1.9 aperture. See the page for all specs.
Huawei-MediaPad-T1-10_id9514|The Huawei MediaPad T1 10 is an 9.6-inch Android tablet, featuring WXGA IPS display, quad-core processor clocked at 1.2GHz, 1GB of RAM and 8GB of expandable internal storage. There is 5-megapixels camera on the back, as well as VGA shooter on the front. The tablet is powered by 4800 mAh battery. See the page for all specs.
Celkon-Millennia-2GB-Xpress_id9576|The Celkon Millennia 2GB Xpress is low-end Android 4.4.2-flaunting phone. Specs-wise it is a bit modest - it offers a 4.5quot; 480 x 800 px display, 1.2 GHz quad core processor, coupled with 2 GB RAM, 16 GB native storage and a microSD card slot for added capacity. The camera on the back is a 5 MP one, and on the front the Celkon Millennia 2GB Xpress is equipped with a 1.3 MP selfie shooter. See the page for all specs.
Fly-Thunder-IQ4405-Quad_id9751|The Fly Thunder IQ4405 Quad sports a 4.5-inch display, 1.3 GHz quad-core processor, 512 MB of RAM, 4 GB of storage and a 5-megapixel camera. See the page for all specs.
Lemon-Mobiles-Ocean-16_id9862|The Lemon Ocean 16 is a basic smartphone with Android 4.4.2. Its specs are nothing to write home about - 4quot; display, 1.2 GHz processorc coupled with 256 MB RAM, and 2 MP rear camera, along with 0.3 MP front one. Dual SIM card support is on board as well. See the page for all specs.
Plum-Coach-Pro_id9569|The Plum Coach Pro is a mid-range device with Android 4.4.2. It features a 6quot; 720p display, 1.3 GHz quad core CPU, 1 GB RAM, 8 GB ROM, microSD slot, 8 MP rear camera and a 2 MP front one for video calls. See the page for all specs.
LG-G4-Beat_id9512|Previously mentioned as the LG G4s, the LG G4 Beat is powered by an octa-core, 64-bit Qualcomm Snapdragon 615 processor, and sports a 5.2-inch display with 1080 x 1920 pixels. Measuring 142.7 x 72.6 x 9.85 mm, the G4 Beat is obviously smaller than the G4 flagship (which sports a 5.5-inch display). The new LG handset has a 5 MP front-facing camera, and an 8 MP rear camera with laser auto focus (the rear camera will be a 13 MP one in Latin American countries). Other features include LTE and HSPA+ connectivity, 1.5 GB of RAM, 8 GB of expandable internal memory, and a 2,300 mAh removable battery. See the page for all specs.
Xolo-Cube-5.0_id9638|The Xolo Cube 5.0 is a powerful smartphone with Android 5.0. Its specs include 5quot; 720p display, 1.3 GHz quad core CPU, 2 GB RAM, 8 GB ROM, microSD card slot for up to 32 gigs of extra storage, 8 MP rear camera and a 5 MP front one for video calls. Dual SIM card support is also present. See the page for all specs.
Samsung-Galaxy-V-Plus_id9510|The Samsung Galaxy V Plus sports a 4-inch WVGA display, 1.2-GHz dual-core processor, 512MB of RAM, 2GB of storage and a 3-megapixel camera. See the page for all specs.
OPPO-Mirror-5s_id9507|The Oppo Mirror 5s has a crystal-like pattern on the back plate, but its not as fragile as it may appear at first glance, thanks to the fact that its built around a metal frame. Measuring 143.4 x 71.2 x 7.65 mm and weighing 160 grams, the new Oppo handset sports a 5-inch display with 720 x 1280 pixels, and offers LTE connectivity, as well as dual SIM support. The smartphone has a 5 MP front-facing camera, and an 8 MP rear camera with LED flash. Other features include a 64-bit Snapdragon 410 processor clocked at 1.2 GHz, 2 GB of RAM, 16 GB of expandable internal memory, and a 2420 mAh battery. See the page for all specs.
LG-G-Pro-3_id9506|The LG G Pro 3 is expected to feature a 6-inch screen with a 1440 x 2560 resolution. That works out to a 490ppi pixel density. Powering the phablet will be the Qualcomm Snapdragon 820 SoC and 4GB of RAM is said to be inside, along with 32GB of expandable memory. A 20.7MP camera will grace the back of the unit while the 8MP camera in front snaps selfies. A fingerprint scanner is rumored to be among the phones features, and Android 5.1 should be pre-installed. See the page for all specs.
Celkon-A35K-Remote_id9579|The Celkon A35K Remote is a basic smartphone with Android 4.4.2. Its specs are nothing to write home about - 3.5quot; 320 x 480 px display, 1 GHz processor, 256 MB RAM, microSD card slot, and 3.2 MP rear camera, along with 0.3 MP front one. Dual SIM card support is on board as well. See the page for all specs.
General-Mobile-Discovery-Air_id9496|The General Mobile Discovery Air is a mid-range device with Android 4.4. It features a 4.8quot; 720p display, 1.3 GHz quad core CPU, 1 GB RAM, 16 GB ROM, 8 MP rear camera and a 5 MP front one for video calls. See the page for all specs.
Fly-Thunder-3-IQ4415_id9746|The Fly Thunder 3 IQ4415 sports a 4.5-inch display, 1.3 GHz quad-core processor, 512 MB of RAM, 4 GB of storage and a 5-megapixel camera. See the page for all specs.
Micromax-Bolt-D303_id9699|The Micromax Bolt D303 sports a 4-inch WVGA display, 1.3 GHz dual-core processor, 512MB of RAM, 4GB of storage and a 3.2-megapixel camera. See the page for all specs.
BLU-Studio-C-55_id9734|The BLU Studio C 5+5 sports a 5-inch display, 1.3 GHz quad-core processor, 1 GB of RAM, 8 GB of storage and two 5-megapixel cameras. See the page for all specs.
BLU-Energy-X-Plus_id9742|The BLU Energy X Plus sports a 5.5-inch 720p display, 1.3 GHz quad-core processor, 1 GB of RAM, 8 GB of storage, 8-megapixel main camera and a secondary 5-megapixel selfie camera on the front. See the page for all specs.
BLU-Vivo-Selfie_id9726|The BLU Vivo Selfie sports a 4.8-inch 720p Super AMOLED display, 1.3 GHz quad-core processor, 1GB of RAM, 8 GB of internal storage and two 8-megapixel cameras. See the page for all specs.
Celkon-Millennia-Q58-Xplore_id9577|The Celkon Millennia Q58 Xplore is a dual-SIM mid-range device with Android 5.0. It features a 5quot; 720p display, 1.3 GHz quad core CPU, 1 GB RAM, 8 GB ROM, microSD slot, 13 MP rear camera and a 8 MP front one for video calls. See the page for all specs.
BLU-Life-X8_id9741|The BLU Life X8 sports a 5-inch 720p display, 1.4 GHz octa-core processor, 1 GB of RAM, 8 GB of storage and an 8-megapixel camera. See the page for all specs.
Sonim-XP5_id9493|The Sonim XP5 is a rugged feature phone that sports 2.4-inch QVGA display, Snapdragon 400 SOC with 1GB of RAM, and 4 GB of expandable internal storage. The phone is LTE enable, has Bluetooth 4.0, and dual band Wi-Fi. There is a 5-megapixels camera on the back. The XP5 is powered by 3180mAh battery. See the page for all specs.
honor-7_id9494|The honor 7 variations differ in connectivity and storage only, with a basic 16 GB model with LTE radio, then one with a dual SIM dual-standby LTE abilities, and the flagship of the trio with 64 GB of internal memory.Other than those differences, they all sport the same stylish aluminum alloy exterior, and 5.2quot; 1080p displays with 423ppi. The trio is run by the companys own 64-bit Kirin 935 chipset, clocked at 2.2 GHz maximums for a quartet of Cortex-A53 cores, and 1.5 GHz for the other A53 set of four, with ARMs Mali-T628 GPU doing the graphical heavy lifting. The phones come with 3 GB RAM and 16-64 GB internal memory, plus a microSD slot for expansion. Here we come to the impressive parts about the affordable honor 7 - it will ship with a 20 MP rear camera, which will sport Phase Detection Auto Focus to boot. This likely means that the newest Sony sensor is onboard, with an F2.0 aperture, 6-lens module, and sapphire glass for added protection. The front-facing camera is no slouch either, featuring an 8 MP resolution and wide-angle lens. Beneath the rear camera one would find a touch fingerprint sensor only. See the page for all specs.
Meizu-MX5_id9490|Meizu MX5 is coming with a full metal jacket this time in line with the times of premium handsets made of premium materials, and feature an upgraded processor, compared to the MX4 Pro, namely the Helio X10 Turbo chipset with eight Cortex-A53 cores at 2.2 GHz, and a PowerVR G6200 graphics processor. It is coupled with 3 GB of RAM, and the phone comes in 16, 32, or 64 GB of storage variants. The phone comes at just 7.6mm thin, and with 149 grams of weight, which is a pretty stellar achievement for a metal-clad 5.5-incher. See the page for all specs.
LG-Volt-2_id9489|The LG Volt 2 sports a 5-inch IPS display with 720 x 1280 pixels, its powered by a quad-core 1.2 GHz processor, and has a 5 MP front-facing camera. Other features include LTE connectivity, an 8 MP rear camera, 1 GB of RAM, 8 GB of expandable internal memory, and a 2540 mAh battery. See the page for all specs.
LG-Tribute-2_id9488|The Tribute 2 features LTE, a quad-core processor, 1 GB of RAM, and 8 GB of expandable storage space. It also sports a 4.5-inch IPS screen with 480 x 854 pixels. The phone is powered by 1900 mAh battery and has a 5 MP rear camera paired with a 1.3 MP front-facing camera. See the page for all specs.
ZTE-Maven_id9485|The ZTE Maven features a 4.5-inch FWVGA display, 1.2GHz quad-core processor, 1GB of RAM and 8 gigs of expandable internal storage. There is a 5-megapixels, fixed-focus camera on the back, as well as VGA front shooter. The phone runs Android Lollipop 5.1 and is powered by 2100 mAh, non-removable battery. See the page for all specs.
ZTE-Sonata-2_id9486|The ZTE Sonata 2 features a 4-inch WVGA display, 1.2GHz dual-core processor, 1GB of RAM and 4 gigs of expandable internal storage. There is 5-megapixels camera on the back, as well as 2-megapixels front shooter. The phone runs Android KitKat 4.4 and is powered by 1650 mAh battery. See the page for all specs.
Celkon-Millennia-Q5k-Power_id9581|The Celkon Millennia Q5k Power is a low-end smartphone with Android 4.4.2. Specs-wise it is a bit modest - 5quot; 480 x 854 px display, 1.2 GHz quad core processor, 512 MB RAM, 4 GB ROM, microSD card slot, 5 MP rear camera, and a 3.2 MP front one. Dual SIM card support is on board as well. See the page for all specs.
Philips-S396_id9668|The Philips S396 sports a 5-inch 720p IPS screen, 1-GHz quad-core processor, 1-GB of RAM and two 8-megapixel cameras. See the page for all specs.
Vertu-Aster_id10143|The Vertu Aster is a powerful smartphone with Android 5.1. It is a premium device, boasting a titanium body, luxurious calf leather backs for some variants of the phone, Sapphire crystal glass and a powerful hardware. Its specs include 4.7quot; 1080p display, 2.3 GHz quad core CPU, 2 GB RAM, 64 GB ROM, 13 MP rear camera and a 2.1 MP front one for video calls. See the page for all specs.
Nokia-5700-XpressMusic_id2077|Nokia 5700 is a quad-band GSM with UMTS support. It runs on Symbian Operating System and Nokia Series 60 Interface. It features twisting keypad, having both numeral keypad and music-dedicated keys. This music-oriented phone features QVGA display, 2 megapixel camera, Bluetooth with A2DP support, FM stereo Radio, microSD slot for memory and built-in stereo loudspeakers. See the page for all specs.
LG-VX8700_id1888|The VX8700 is CDMA version of the Shine Clamshell and supports EV-DO. In thin body with metal look it offers QVGA main display, 2-megapixel camera and slot for memory See the page for all specs.
Sanyo-SCP-7050_id2017|SCP-7050 is the first Sanyo to meet the Military Standard 810F for dust, shock and vibration. It is dual-band CDMA and features 65k color QVGA display, Bluetooth, GPS, Instant messaging and PTT. See the page for all specs.
Sony-Ericsson-W580_id2059|Sony Ericsson W580 is a quad-band GSM slider dedicated to music. It features 262k color QVGA TFT display, 2 megapixel camera, Bluetooth with A2DP support, FM Radio with RDS and Memory Stick Micro M2 slot for memory. See the page for all specs.
Sony-Ericsson-Z750_id2060|Sony Ericsson Z750 is a quad-band GSM clamshell and is the first SE with HSDPA support. It features 262k color QVGA TFT display, 2 megapixel camera, Bluetooth with A2DP support, FM Radio with RDS, Memory Stick Micro M2 slot for memory and music player. See the page for all specs.
Samsung-UpStage_id2061|Samsung UpStage has dual-faced design with large display and touch-sensitive music control keys on the one side and numeric keyboard, small display and 1.3-megapixel camera on the back. It has microSD slot, stereo speakers and supports stereo Bluetooth. See the page for all specs.
Motorola-ROKR-Z6m_id2062|Motorola ROKR Z6m is a dual band CDMA slider with EV-DO support. It features color QVGA display, 2 megapixel camera, Bluetooth with A2DP support, microSD slot for memory and music player. See the page for all specs.
Motorola-W218_id2063|Motorola W218 is a quad-band GSM candybar. It features 65k color TFT display, VGA camera, FM Radio, SMS messaging and speakerphone See the page for all specs.
Kyocera-E5000_id2064|Kyocera E5000 is a dual-band CDMA clamshell with EV-DO support. It features 262k color TFT display, 1.3 megapixel camera, Bluetooth with A2DP support, microSD slot for memory and music player See the page for all specs.
